GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION
0041800403,408,4,0,3,10:41 PM,6:59,Livingston REBOUND (Off:1 Def:1),,,,,4,2733,Shaun Livingston,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,409,2,5,3,10:41 PM,6:49,MISS Curry 3' Layup,,Leonard BLOCK (2 BLK),,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR
0041800403,411,4,0,3,10:41 PM,6:47,Iguodala REBOUND (Off:2 Def:3),,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,412,1,1,3,10:41 PM,6:42,Curry  3PT Jump Shot (32 PTS) (Iguodala 2 AST),,,73 - 65,-8,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,414,9,1,3,10:41 PM,6:30,,,Raptors Timeout: Regular (Reg.3 Short 0),,,3,1610612761,,,,,,0,0,,,,,,0,0,,,,,
0041800403,416,8,0,3,10:45 PM,6:30,SUB: Bogut FOR Cousins,,,,,4,202326,DeMarcus Cousins,1610612744,Golden State,Warriors,GSW,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,424,8,0,3,10:45 PM,6:30,SUB: Cook FOR Livingston,,,,,4,2733,Shaun Livingston,1610612744,Golden State,Warriors,GSW,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,418,1,79,3,10:45 PM,6:19,,,VanVleet 26' 3PT Pullup Jump Shot (6 PTS) (Gasol 2 AST),76 - 65,-11,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,419,1,76,3,10:45 PM,6:04,Curry 5' Running Finger Roll Layup (34 PTS),,,76 - 67,-9,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,420,1,58,3,10:46 PM,5:45,,,Leonard 8' Turnaround Hook Shot (17 PTS),78 - 67,-11,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,421,1,52,3,10:46 PM,5:35,Iguodala 1' Alley Oop Dunk (10 PTS) (Green 4 AST),,,78 - 69,-9,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,423,2,63,3,10:46 PM,5:09,,,MISS Lowry 12' Fadeaway Jumper,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,426,4,0,3,10:46 PM,5:09,Green REBOUND (Off:1 Def:3),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,427,6,1,3,10:47 PM,4:56,,,Leonard P.FOUL (P3.T1) (D.Guthrie),,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,429,8,0,3,10:47 PM,4:56,,,SUB: Green FOR Lowry,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,431,5,2,3,10:47 PM,4:49,Curry Lost Ball Turnover (P3.T12),,VanVleet STEAL (3 STL),,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,433,2,5,3,10:47 PM,4:40,Bogut BLOCK (1 BLK),,MISS Siakam 3' Layup,,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW
0041800403,435,4,0,3,10:47 PM,4:39,Bogut REBOUND (Off:1 Def:4),,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,436,1,41,3,10:47 PM,4:35,Green 2' Running Layup (9 PTS),,,78 - 71,-7,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,437,1,79,3,10:48 PM,4:07,,,VanVleet 18' Pullup Jump Shot (8 PTS) (Gasol 3 AST),80 - 71,-9,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,439,2,79,3,10:48 PM,3:48,MISS Curry 25' 3PT Pullup Jump Shot,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,440,4,0,3,10:48 PM,3:47,Bogut REBOUND (Off:2 Def:4),,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,441,2,1,3,10:48 PM,3:40,MISS Iguodala 28' 3PT Jump Shot,,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,442,4,0,3,10:48 PM,3:38,,,Siakam REBOUND (Off:1 Def:6),,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,443,1,1,3,10:48 PM,3:32,,,Leonard 26' 3PT Jump Shot (20 PTS) (Siakam 5 AST),83 - 71,-12,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,445,9,1,3,10:49 PM,3:23,WARRIORS Timeout: Regular (Full 4 Short 0),,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,447,8,0,3,10:52 PM,3:23,SUB: McKinnie FOR Iguodala,,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,448,8,0,3,10:52 PM,3:23,,,SUB: Lowry FOR Gasol,,,5,201188,Marc Gasol,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,449,8,0,3,10:52 PM,3:23,,,SUB: Ibaka FOR Siakam,,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,453,1,98,3,10:52 PM,3:15,Bogut 2' Cutting Layup Shot (4 PTS) (Curry 5 AST),,,83 - 73,-10,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,455,2,1,3,10:53 PM,2:54,,,MISS Leonard 25' 3PT Jump Shot,,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,456,4,0,3,10:53 PM,2:52,Green REBOUND (Off:1 Def:4),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,457,1,58,3,10:53 PM,2:43,Bogut 9' Turnaround Hook Shot (6 PTS) (Curry 6 AST),,,83 - 75,-8,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,459,6,1,3,10:53 PM,2:35,Green P.FOUL (P3.T3) (M.Davis),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,461,1,1,3,10:54 PM,2:20,,,Green 29' 3PT Jump Shot (12 PTS) (VanVleet 1 AST),86 - 75,-11,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,463,2,78,3,10:54 PM,2:06,MISS Curry 8' Floating Jump Shot,,Ibaka BLOCK (2 BLK),,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR
0041800403,465,4,0,3,10:54 PM,2:04,,,VanVleet REBOUND (Off:0 Def:2),,,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,466,1,1,3,10:54 PM,1:57,,,Green  3PT Jump Shot (15 PTS) (Leonard 4 AST),89 - 75,-14,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,468,2,6,3,10:55 PM,1:43,MISS Curry 3' Driving Layup,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,469,4,0,3,10:55 PM,1:42,Bogut REBOUND (Off:3 Def:4),,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,470,2,97,3,10:55 PM,1:42,MISS Bogut 1' Tip Layup Shot,,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,471,4,0,3,10:55 PM,1:40,,,Green REBOUND (Off:0 Def:5),,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,474,6,2,3,10:55 PM,1:33,McKinnie S.FOUL (P1.T4) (K.Fitzgerald),,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,476,3,11,3,10:55 PM,1:33,,,Leonard Free Throw 1 of 2 (21 PTS),90 - 75,-15,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,477,3,12,3,10:55 PM,1:33,,,Leonard Free Throw 2 of 2 (22 PTS),91 - 75,-16,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,478,1,98,3,10:56 PM,1:23,Curry 2' Cutting Layup Shot (36 PTS) (Bogut 2 AST),,,91 - 77,-14,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,480,2,103,3,10:56 PM,1:18,,,MISS Lowry 27' 3PT Running Pull-Up Jump Shot,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,481,4,0,3,10:56 PM,1:16,,,Leonard REBOUND (Off:1 Def:4),,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,482,2,1,3,10:56 PM,1:10,,,MISS Green 24' 3PT Jump Shot,,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,483,4,0,3,10:56 PM,1:08,,,Raptors Rebound,,,3,1610612761,,,,,,0,0,,,,,,0,0,,,,,
0041800403,485,2,3,3,10:56 PM,0:59,,,MISS Ibaka 11' Hook Shot,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,486,4,0,3,10:56 PM,0:58,,,Raptors Rebound,,,3,1610612761,,,,,,0,0,,,,,,0,0,,,,,
0041800403,487,6,3,3,10:57 PM,0:58,McKinnie L.B.FOUL (P2.PN) (D.Guthrie),,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,489,3,11,3,10:57 PM,0:58,,,Leonard Free Throw 1 of 2 (23 PTS),92 - 77,-15,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,490,8,0,3,10:57 PM,0:58,SUB: Bell FOR Bogut,,,,,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,492,3,12,3,10:57 PM,0:58,,,Leonard Free Throw 2 of 2 (24 PTS),93 - 77,-16,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,493,1,103,3,10:57 PM,0:53,Curry 26' 3PT Running Pull-Up Jump Shot (39 PTS),,,93 - 80,-13,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,494,2,6,3,10:58 PM,0:34,Bell BLOCK (1 BLK),,MISS Lowry 4' Driving Layup,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW
0041800403,496,4,0,3,10:58 PM,0:32,,,Leonard REBOUND (Off:2 Def:4),,,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,497,1,79,3,10:58 PM,0:30,,,Green 27' 3PT Pullup Jump Shot (18 PTS) (Leonard 5 AST),96 - 80,-16,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,499,6,17,3,10:58 PM,0:16,,,Raptors T.Foul (Def. 3 Sec Ibaka ) (D.Guthrie),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,1,0,,,,,
0041800403,500,3,16,3,10:59 PM,0:16,Curry Free Throw Technical (40 PTS),,,96 - 81,-15,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,501,8,0,3,10:59 PM,0:16,SUB: Jerebko FOR Bell,,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,4,201973,Jonas Jerebko,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,503,1,80,3,10:59 PM,0:09,Cook 22' Step Back Jump Shot (7 PTS),,,96 - 83,-13,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,504,2,41,3,10:59 PM,0:02,,,MISS Lowry 7' Running Layup,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,505,4,0,3,10:59 PM,0:01,McKinnie REBOUND (Off:1 Def:2),,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,506,13,0,3,11:01 PM,0:00,,,,96 - 83,-13,0,0,,,,,,0,0,,,,,,0,0,,,,,
0041800403,515,12,0,4,11:03 PM,12:00,,,,96 - 83,-13,0,0,,,,,,0,0,,,,,,0,0,,,,,
0041800403,516,6,2,4,11:03 PM,11:44,,,Green S.FOUL (P4.T1) (D.Guthrie),,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,518,3,11,4,11:04 PM,11:44,Iguodala Free Throw 1 of 2 (11 PTS),,,96 - 84,-12,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,519,3,12,4,11:04 PM,11:44,MISS Iguodala Free Throw 2 of 2,,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,520,4,0,4,11:04 PM,11:41,,,Lowry REBOUND (Off:0 Def:3),,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,521,2,1,4,11:04 PM,11:29,,,MISS Green 26' 3PT Jump Shot,,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,522,4,0,4,11:04 PM,11:27,Iguodala REBOUND (Off:2 Def:4),,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,523,1,1,4,11:04 PM,11:22,Cook 19' Jump Shot (9 PTS) (Iguodala 3 AST),,,96 - 86,-10,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,525,2,3,4,11:05 PM,11:07,Bell BLOCK (2 BLK),,MISS Ibaka 5' Hook Shot,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW
0041800403,527,4,0,4,11:05 PM,11:06,Cousins REBOUND (Off:0 Def:3),,,,,4,202326,DeMarcus Cousins,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,528,2,41,4,11:05 PM,11:02,MISS Cook 2' Running Layup,,Green BLOCK (1 BLK),,,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR
0041800403,530,4,0,4,11:05 PM,11:00,,,Siakam REBOUND (Off:1 Def:7),,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,554,5,2,4,11:05 PM,10:46,Cook STEAL (1 STL),,Siakam Lost Ball Turnover (P2.T11),,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,534,2,41,4,11:05 PM,10:38,MISS Cook 2' Running Layup,,Ibaka BLOCK (3 BLK),,,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR
0041800403,536,4,0,4,11:05 PM,10:37,WARRIORS Rebound,,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
0041800403,538,6,2,4,11:06 PM,10:30,,,Ibaka S.FOUL (P3.T2) (M.Davis),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,1,0,,,,,
0041800403,540,3,13,4,11:07 PM,10:30,Curry Free Throw 1 of 3 (41 PTS),,,96 - 87,-9,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,541,3,14,4,11:07 PM,10:30,Curry Free Throw 2 of 3 (42 PTS),,,96 - 88,-8,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,542,3,15,4,11:07 PM,10:30,Curry Free Throw 3 of 3 (43 PTS),,,96 - 89,-7,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,543,1,1,4,11:08 PM,10:19,,,Ibaka 19' Jump Shot (4 PTS) (Lowry 5 AST),98 - 89,-9,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,545,2,1,4,11:08 PM,10:05,MISS Iguodala 25' 3PT Jump Shot,,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,546,4,0,4,11:08 PM,10:03,,,Ibaka REBOUND (Off:0 Def:2),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,547,2,1,4,11:08 PM,9:41,,,MISS Green 27' 3PT Jump Shot,,,5,201980,Danny Green,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,548,4,0,4,11:08 PM,9:39,,,Ibaka REBOUND (Off:1 Def:2),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,549,1,3,4,11:08 PM,9:36,,,Ibaka 5' Hook Shot (6 PTS),100 - 89,-11,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,550,2,5,4,11:09 PM,9:29,MISS Cousins 3' Layup,,,,,4,202326,DeMarcus Cousins,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,552,4,0,4,11:09 PM,9:28,,,Ibaka REBOUND (Off:1 Def:3),,,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,553,9,1,4,11:09 PM,9:21,,,Raptors Timeout: Regular (Reg.4 Short 0),,,3,1610612761,,,,,,0,0,,,,,,0,0,,,,,
0041800403,556,8,0,4,11:12 PM,9:21,SUB: Green FOR Cousins,,,,,4,202326,DeMarcus Cousins,1610612744,Golden State,Warriors,GSW,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,558,6,1,4,11:13 PM,9:13,Bell P.FOUL (P2.T1) (D.Guthrie),,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,560,2,79,4,11:13 PM,9:01,,,MISS Lowry 27' 3PT Pullup Jump Shot,,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,561,4,0,4,11:13 PM,9:01,Green REBOUND (Off:1 Def:5),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,562,5,1,4,11:13 PM,8:52,Green Bad Pass Turnover (P4.T13),,Ibaka STEAL (2 STL),,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,564,1,50,4,11:13 PM,8:49,,,Siakam 1' Running Dunk (16 PTS) (VanVleet 2 AST),102 - 89,-13,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,5,1627832,Fred VanVleet,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,566,2,1,4,11:14 PM,8:31,MISS Cook 26' 3PT Jump Shot,,,,,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,567,4,0,4,11:14 PM,8:28,,,Siakam REBOUND (Off:1 Def:8),,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,568,2,6,4,11:14 PM,8:18,,,MISS Siakam 4' Driving Layup,,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,569,4,0,4,11:14 PM,8:16,Bell REBOUND (Off:0 Def:1),,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,570,1,79,4,11:14 PM,8:01,Curry 12' Pullup Jump Shot (45 PTS),,,102 - 91,-11,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,571,1,80,4,11:15 PM,7:33,,,Lowry 26' 3PT Step Back Jump Shot (21 PTS) (Siakam 6 AST),105 - 91,-14,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,573,2,78,4,11:15 PM,7:16,MISS Curry 11' Floating Jump Shot,,,,,4,201939,Stephen Curry,1610612744,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,
0041800403,574,4,0,4,11:15 PM,7:15,,,Lowry REBOUND (Off:0 Def:4),,,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,575,6,1,4,11:15 PM,7:11,Green P.FOUL (P4.T2) (D.Guthrie),,,,,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,577,8,0,4,11:16 PM,7:11,SUB: McKinnie FOR Iguodala,,,,,4,2738,Andre Iguodala,1610612744,Golden State,Warriors,GSW,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,578,8,0,4,11:16 PM,7:11,,,SUB: Leonard FOR Siakam,,,5,1627783,Pascal Siakam,1610612761,Toronto,Raptors,TOR,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,583,6,1,4,11:16 PM,6:58,McKinnie P.FOUL (P3.T3) (K.Fitzgerald),,,,,4,1628035,Alfonzo McKinnie,1610612744,Golden State,Warriors,GSW,5,201586,Serge Ibaka,1610612761,Toronto,Raptors,TOR,1,0,,,,,
0041800403,585,8,0,4,11:17 PM,6:58,SUB: Bogut FOR Bell,,,,,4,1628395,Jordan Bell,1610612744,Golden State,Warriors,GSW,4,101106,Andrew Bogut,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,587,1,63,4,11:17 PM,6:48,,,Lowry 16' Fadeaway Jumper (23 PTS),107 - 91,-16,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,588,1,1,4,11:17 PM,6:33,Green 26' 3PT Jump Shot (12 PTS) (Cook 2 AST),,,107 - 94,-13,4,203110,Draymond Green,1610612744,Golden State,Warriors,GSW,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,0,0,,,,,
0041800403,590,1,79,4,11:18 PM,6:11,,,Leonard 14' Pullup Jump Shot (26 PTS) (Lowry 6 AST),109 - 94,-15,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,5,200768,Kyle Lowry,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,592,5,1,4,11:18 PM,5:54,Cook Bad Pass Turnover (P2.T14),,Leonard STEAL (2 STL),,,4,1626188,Quinn Cook,1610612744,Golden State,Warriors,GSW,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,
0041800403,594,1,6,4,11:18 PM,5:42,,,Leonard 3' Driving Layup (28 PTS),111 - 94,-17,5,202695,Kawhi Leonard,1610612761,Toronto,Raptors,TOR,0,0,,,,,,0,0,,,,,
0041800403,595,9,1,4,11:18 PM,5:41,WARRIORS Timeout: Regular (Full 5 Short 0),,,,,2,1610612744,,,,,,0,0,,,,,,0,0,,,,,
